ObjectID,GlobalID,Date of Failure,Tree Species,Other,Diameter of Tree,Height of Tree,Condition,Site Factors,Type of Soil,Weather factors,Diameter of Failed Part,Length of Failed Part,Failed Part,Root Failure,Stem Failure,Branch Failure,Location and Percentage of Decay,Decay Present,Other,CreationDate,Creator,EditDate,Editor,Care Factors,x,y
236,d5143153-f3fd-46f9-b8b8-e816acd46b5e,2/12/2019 8:00:00 AM,PinusNigra,,16,55,Good,"NaturalArea,SteepSlope",,Snow,16,40,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321910765532,47.7248394984807
237,eb318f3c-b033-4904-9cb8-178aae3cb59c,2/12/2019 8:00:00 AM,CedrusAtlantica,,25,75,Good,,,Snow,5,15,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.32267844553,47.7241584352641
238,24adb13d-2259-488e-b5b0-342efd4e1aba,2/12/2019 8:00:00 AM,PyrusCalleryana,,10,25,Fair,UrbanEnviroment,,Snow,10,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.312684656592,47.7083499437209
239,1d475276-edf3-4968-9f7a-d379b9b5e79b,2/12/2019 8:00:00 AM,CedrusDeodara,,24,80,Good,,,Snow,8,25,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.312137737574,47.6978739049022
240,379f3d36-a903-48af-b1b4-18fd54403b44,2/12/2019 8:00:00 AM,PyrusCalleryana,,10,25,Fair,UrbanEnviroment,,Snow,6,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.31296981666,47.7084107887156
241,b05f5956-47e1-45cc-8537-5278ee4bac29,2/12/2019 8:00:00 AM,PyrusCalleryana,,10,25,Fair,UrbanEnviroment,,Snow,4,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.313110476519,47.7086483035031
242,9de46fb6-fea2-44cd-be97-f17cd81cc6eb,2/12/2019 8:00:00 AM,PyrusCalleryana,,10,25,Fair,UrbanEnviroment,,Snow,8,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.314226275469,47.7086483035031
243,645a681d-3dbd-47b8-815a-fea1a6da0409,2/12/2019 8:00:00 AM,CercisOccidentalis,,6,15,Good,UrbanEnviroment,,Snow,2,8,StemFailure,,CodominantAttachement,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.313928828085,47.5772649723574
244,09efc72f-903e-4b78-8d89-92eee39dba94,2/12/2019 8:00:00 AM,CercisOccidentalis,,6,15,Good,UrbanEnviroment,,Snow,2,8,StemFailure,,CodominantAttachement,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.311825632895,47.5749199300015
245,558624d9-4369-42f7-9042-03ba440cc7e5,2/9/2019 8:00:00 AM,PinusNigra,,27,55,Good,,,Snow,10,25,BranchFailure,,,"DidNotBreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.308639511341,47.5670358799626
246,fd11759b-fb79-4962-9766-2e9e70f222e9,2/12/2019 8:00:00 AM,PyrusCalleryana,,9,20,Good,,,Snow,2,10,BranchFailure,,,"BreakatAttachment,BranchAngledUp,CodominantAttachement,IncludedBark",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.30643139213,47.5648966235763
247,4e06cbd3-274c-4863-b5c3-0ecc1ceb8430,2/12/2019 8:00:00 AM,PyrusCalleryana,,9,20,Good,,,Snow,2,10,BranchFailure,,,"BreakatAttachment,BranchAngledUp,CodominantAttachement,IncludedBark",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.306638259314,47.5654052803168
248,a2e9d82e-d0ac-451e-b1a3-1b8782663156,2/10/2019 12:00:00 AM,PrunusSalicina,,5,20,Fair,"UrbanEnviroment,RootsRestricted",Loam,,3,12,BranchFailure,,,"BreakatAttachment,BranchAngledUp,OverExtendedBranch,ExcessiveCanopyRaising,ExcessiveWeight,MechanicalDamage",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.18104,47.76749
249,13313b31-97ce-4336-adc7-78186567a3e8,2/12/2019 8:00:00 AM,PseudotsugaMenziesii,,30,100,Good,Lawn,,Snow,5,25,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.23275,47.49424
250,e71ead66-9223-4cc1-b654-aaa5808bb71b,2/12/2019 8:00:00 AM,AcerMacrophyllum,,35,65,Fair,"UrbanEnviroment,NaturalArea",,Snow,12,35,StemFailure,,DecayPresent,,"Sapwood,Decay<25%",,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.29884,47.57205
251,2cfadcde-56e7-480a-a05d-591b9f1cf853,2/11/2019 8:00:00 AM,PinusNigra,,23,60,Good,,,Snow,8,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.341175054731,47.6189980839489
252,f5d18aa7-a438-4fe3-be91-57be7a8b7d1b,2/1/2019 8:00:00 AM,AcerPlatanoides,,35,45,Good,,,Snow,10,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.323832826966,47.5279098615302
253,9c1838f7-16b7-4d35-8976-d123295f9e7f,2/13/2019 8:00:00 AM,AlnusRubra,,35,55,Fair,,,Snow,35,,RootFailure,UncorrectedTreeLean,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.279591144798,47.6685921778034
254,276bdafd-d102-4534-b113-1b8a13185038,2/20/2019 8:00:00 AM,AcerMacrophyllum,,29,75,Poor,,,,20,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.306332323255,47.6350176746655
255,d2d2b107-f949-42a8-8594-b73f54018b35,2/6/2019 8:00:00 AM,AcerMacrophyllum,,72,75,Fair,,,Snow,8,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.420498635627,47.6620207224369
256,c5417ed4-049d-49f9-93cd-ad8aeaa45d35,2/4/2019 8:00:00 AM,AcerMacrophyllum,,31,75,Poor,,,Snow,21,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.410201171171,47.6596775718028
257,5206eb85-33ad-488a-837d-2cdb0bee9ee4,2/4/2019 8:00:00 AM,AcerMacrophyllum,,61,75,Poor,,,Snow,19,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.4129002491,47.6599721175231
258,331a19c2-9cab-4473-85b3-c064a14c0190,2/9/2019 8:00:00 AM,PinusNigra,,23,75,Good,,,Snow,12,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.304657205451,47.6708161999129
259,a7e9c56a-ba1a-4543-9b1c-8d33c834c41f,2/9/2019 8:00:00 AM,ThujaPlicata,,40,75,Good,,,Snow,12,,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.350396704538,47.6680303502987
260,58f72876-82bd-487f-9467-e88452d9e0ed,2/12/2019 8:00:00 AM,CedrusDeodara,,34,80,Good,,,Snow,5,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.25293275082,47.5506446349355
261,7ed43fc7-52b9-4fe5-9114-2ca5ea449e38,2/9/2019 8:00:00 AM,BetulaPapyrifera,,12,25,Good,,,Snow,8,10,BranchFailure,,,"BreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.274337344991,47.3668089204256
262,4b6bf927-bba8-4511-98b2-b5fb1959adab,2/7/2019 8:00:00 AM,SalixScouleriana,,24,30,Fair,,,Snow,24,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.298706042675,47.56796104919
263,2bb12a38-8d26-41b1-ac64-293b0de70b0f,2/7/2019 8:00:00 AM,CupressusNootkatensis,,18,36,Good,,,Snow,9,,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.38211303143,47.679478040172
264,53387e29-c372-46a7-ac9a-97e57166ef1b,2/9/2019 8:00:00 AM,AcerMacrophyllum,,25,55,Fair,,,Snow,16,,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.36540745845,47.5347104953303
265,3402bc97-a55b-4f0e-8bb8-aa85856bccfb,2/12/2019 8:00:00 AM,AcerMacrophyllum,,45,75,Poor,"SteepSlope,NaturalArea",,Snow,22,65,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.361442048966,47.5355270353645
266,835ff659-4eb7-42d0-ab91-fab67e10f1a9,2/9/2019 8:00:00 AM,PiceaGlauca,,16,25,Fair,,,Snow,16,,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.350762031262,47.6663234246988
267,f16d6d94-8e07-400d-aa50-b5b5d7dd17a0,2/12/2019 8:00:00 AM,PinusSylvestris,,23,35,Good,"UrbanEnviroment,SteepSlope",,Snow,10,20,BranchFailure,,,"DidNotBreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.369277299733,47.5319588359338
268,c92466a2-ef26-47a7-8930-753ac7a64004,2/9/2019 8:00:00 AM,PinusNigra,,11,25,Poor,,,Snow,11,,RootFailure,"UncorrectedTreeLean,CorrectedTreeLean",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.350055773312,47.6671503480264
269,2888886d-ff50-48b3-aa58-ff66f0133130,2/9/2019 8:00:00 AM,PinusContorta,,15,20,Fair,,,Snow,7,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.34537932173,47.667189547462
270,92d3f9ff-6f25-4ac1-a198-321f67f297f8,2/9/2019 8:00:00 AM,AlnusRubra,,8,25,Dead,,,Snow,8,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.306007443838,47.6362020936394
271,9416db7a-a333-419c-855d-2ecf0a4814f5,2/12/2019 8:00:00 AM,PinusContorta,,12,20,Good,"UrbanEnviroment,SteepSlope",,Snow,3,10,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.363697226851,47.5631961299764
272,0160a67b-30a4-48d2-bc11-d8be60f8c888,2/9/2019 8:00:00 AM,PrunusCerasifera,,15,20,Good,,,Snow,6,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.318552413468,47.6233761809155
273,872e4bc0-de05-4adb-af10-dca20030812c,2/9/2019 8:00:00 AM,PrunusCerasifera,,13,20,Good,,,Snow,4,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.318614404428,47.6233341759088
274,85b7daca-3225-459c-95fa-3b36fdd4b4ba,2/9/2019 8:00:00 AM,PrunusCerasifera,,13,20,Good,,,Snow,4,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.318416623086,47.623444526577
275,13f8549d-7182-41ca-a19a-f5b915d5e226,2/10/2019 8:00:00 AM,AlnusRubra,,21,65,Poor,,,Snow,16,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.284464220625,47.6218599003399
276,01fb0b54-fe2c-4c7a-8407-4a34e30b62dc,2/10/2019 8:00:00 AM,AlnusRubra,,7,25,Poor,,,Snow,5,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.285108021287,47.6218765239482
277,b5b956f4-2623-4c60-96a5-7ce310944eb0,2/10/2019 8:00:00 AM,PinusContorta,,14,20,Good,,,Snow,14,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.267190855925,47.6886137601736
278,80721c35-ac4e-4e5b-a90f-47ba142aaa26,2/11/2019 8:00:00 AM,PseudotsugaMenziesii,,9,45,Poor,,,Snow,9,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.407309417051,47.6582668631822
279,3f5193a7-ded3-44b2-bfaa-6dcb7e421978,2/11/2019 8:00:00 AM,BetulaPapyrifera,,21,50,Good,,,Snow,21,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.304505291667,47.6704501698147
280,25cfb98a-6510-4566-82d9-5390e9160d67,2/11/2019 8:00:00 AM,AlnusRubra,,14,60,Dead,,,Snow,14,,RootFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.303335233122,47.6701767050128
281,18cbe3e2-c9c1-4283-9373-65ab01b3e03c,2/12/2019 8:00:00 AM,SalixLasiandra,,10,35,Good,NaturalArea,,Snow,10,35,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.369714798213,47.5534904432176
282,82054a14-2f37-42df-9861-4533d7599cc9,2/12/2019 8:00:00 AM,SalixHookeriana,,60,40,Fair,NaturalArea,,Snow,6,20,BranchFailure,,,BranchAngledUp,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.366396812195,47.554047170165
283,35a64923-291f-4a5a-bc27-7bbab00d0af0,2/12/2019 8:00:00 AM,AcerCircinatum,,4,10,Good,NaturalArea,,Snow,2,10,StemFailure,,"CodominantAttachement,CorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.365630732982,47.5542042859475
284,348921a1-cdce-46a2-b382-62efa5d4394f,2/12/2019 8:00:00 AM,AcerCircinatum,,4,10,Good,NaturalArea,,Snow,2,10,StemFailure,,"CodominantAttachement,CorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.366307497032,47.5542664552386
285,1a558ad1-04b5-4365-8b17-71d352ffdc56,2/12/2019 8:00:00 AM,PrunusCerasifera,,20,30,Fair,,,Snow,20,,RootFailure,"UncorrectedTreeLean,CorrectedTreeLean,RootPlateLifted",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.365980250858,47.5538005030037
286,e4ff7802-e703-4fb3-8d04-5d08796f055b,2/12/2019 8:00:00 AM,AcerMacrophyllum,,16,60,Good,"NaturalArea,RootsRestricted",Clay,Snow,16,60,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.253932791852,47.5517506188796
287,425e2fbb-94da-4ada-8991-3512b229fd56,2/12/2019 8:00:00 AM,AcerMacrophyllum,,29,70,Fair,"NaturalArea,RootsRestricted",Clay,Snow,30,65,StemFailure,,"DidNotBreakatAttachment,Cavity,DecayPresent",,"Heartwood,Decay>50%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.253828373548,47.5520528091984
288,7da9ba9d-c165-4270-b75f-22d91d80b5f4,2/12/2019 8:00:00 AM,ArbutusMenziesii,,36,50,Fair,UrbanEnviroment,,Snow,8,20,BranchFailure,,,"DidNotBreakatAttachment,BranchAngledUp","Sapwood,Decay<25%",NeofusicoccumArbuti,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.255585165413,47.5524505974747
289,c2a71d8e-9014-4cf4-8c28-cf6b5975b7a2,2/12/2019 8:00:00 AM,CedrusAtlantica,,27,80,Good,,,Snow,6,20,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.257219152183,47.5498208526356
290,2c7e338b-9777-4ae4-8492-6be658e2434d,2/12/2019 8:00:00 AM,CedrusAtlantica,,25,70,Good,,,Snow,8,15,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.267805728186,47.55104403181
291,dc756555-c6f2-4118-8852-2354b5f2fdb1,2/12/2019 8:00:00 AM,PinusSylvestris,,14,35,Good,,,Snow,5,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.296675209147,47.5717502422354
292,e659682e-1faf-4426-8ec7-6130c3cc4862,2/12/2019 8:00:00 AM,TsugaHeterophylla,,15,75,Fair,NaturalArea,,Snow,15,75,RootFailure,"RootPlateLifted,SoilFailure",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.28305087267,47.6666753458392
293,ea9628d4-059c-4806-a925-9286dc8239ea,2/12/2019 8:00:00 AM,ThujaPlicata,,19,75,Fair,NaturalArea,,Snow,19,75,RootFailure,"RootPlateLifted,SoilFailure",,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.28305087267,47.6666753458392
294,d43d3d6c-f43b-4d79-9896-d4a12d0aaddc,2/12/2019 8:00:00 AM,AcerMacrophyllum,,34,75,Poor,"NaturalArea,SteepSlope",,Snow,20,75,StemFailure,,"BreakatAttachment,CodominantAttachement,IncludedBark,Cavity",,"Heartwood,Decay>50%",KretzchmariaDuesta,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.282436877121,47.6665636965852
295,c71f5b8b-d106-480e-8318-e2e9ea4982f6,2/12/2019 8:00:00 AM,CedrusAtlantica,,21,40,Good,UrbanEnviroment,,Snow,8,20,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.30097986564,47.6595320356047
296,e00d1ba8-2ff3-4a01-8e9c-11a07b1084c6,2/12/2019 8:00:00 AM,PinusContorta,,15,30,Good,,,Snow,6,10,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321593655075,47.6423779098772
297,79512f70-0c80-427f-b20b-4bb15d878add,2/12/2019 8:00:00 AM,PinusContorta,,10,30,Good,,,Snow,4,10,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.321040552279,47.6426341026526
298,acb84c66-93f3-44f6-a515-99fdd238d6d9,2/12/2019 8:00:00 AM,PseudotsugaMenziesii,,18,75,Good,,,Snow,3,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.267948562819,47.381514728506
299,9a5c2a29-1ac5-47ee-94cd-8161092bf1b4,2/12/2019 8:00:00 AM,PseudotsugaMenziesii,,18,75,Good,,,Snow,3,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.271039541446,47.3534223099925
300,42f61c68-979f-4cea-96d6-d7735940c12d,2/12/2019 8:00:00 AM,AcerMacrophyllum,,48,80,Fair,,,Snow,20,60,StemFailure,,"DidNotBreakatAttachment,CodominantAttachement,CorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.272833536001,47.3621660956289
301,471559be-eff2-41ce-9cf7-57ddfb65aff0,2/12/2019 8:00:00 AM,AcerMacrophyllum,,23,75,Fair,,,Snow,23,,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.371735204126,47.7114910651284
302,bf4ac5bd-90d0-4070-954a-09c040794a4a,2/12/2019 8:00:00 AM,AcerMacrophyllum,,17,75,Fair,,,Snow,23,,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.366242040065,47.7087766319113
303,8d3b07e9-285f-4c96-be77-0c1bc2e6712c,2/12/2019 8:00:00 AM,SalixBabylonica,,15,30,Good,,,Snow,7,,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.374307868364,47.540234020993
304,867dba7c-0708-4422-bb15-afb3c2fe897b,2/12/2019 8:00:00 AM,PinusSylvestris,,12,35,Good,,,Snow,7,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.373792884234,47.561610230499
305,0f1c0674-ed7d-47cc-8737-ff455458b579,2/12/2019 8:00:00 AM,AcerMacrophyllum,,20,60,Fair,,,Snow,20,,RootFailure,RootPlateLifted,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.254414612015,47.6763069804079
306,077f5606-fb60-4cff-bbbe-73062edbe422,2/12/2019 8:00:00 AM,PopulusTrichocarpa,,67,100,Poor,"UrbanEnviroment,SoilCompaction",Clay,"Snow,Wind",67,100,StemFailure,,"BreakatAttachment,CodominantAttachement,DecayPresent",,"Heartwood,Sapwood,Decay>75%","ArmillariaSpp.,KretzchmariaDuesta",,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.25979694561,47.4338916040777
307,8e273f4a-7f7f-4a32-919c-c9728412b945,2/12/2019 8:00:00 AM,PopulusTrichocarpa,,18,50,Fair,,,Snow,3,25,BranchFailure,,,"BranchAngledUp,BreakatAttachment",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.346139477125,47.5395931253211
308,a7b88770-1b84-4390-b3b6-2b4317a70cda,2/19/2019 8:00:00 AM,ArbutusMenziesii,,17,40,Good,,,Snow,4,18,BranchFailure,,,BranchHorizontal,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.367687366715,47.5401686593646
309,db055e58-0b5e-4a04-a43e-f060f5a39701,2/12/2019 8:00:00 AM,AlnusRubra,,22,60,Fair,"SteepSlope,NaturalArea",Clay,Snow,22,60,StemFailure,,UncorrectedTreeLean,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.361543864414,47.5381840715477
310,df4f5a77-4766-4b68-be58-f1b4b5c443f5,2/12/2019 8:00:00 AM,AcerMacrophyllum,,16,50,Fair,SteepSlope,,Snow,8,40,StemFailure,,"DidNotBreakatAttachment,CodominantAttachement,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.364898752604,47.5398299938475
311,68ca1dee-262c-416e-97d7-bbd4ebd73a32,2/12/2019 8:00:00 AM,PrunusCerasifera,,10,35,Good,NaturalArea,,Snow,4,15,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.342790849916,47.5402529983392
312,91198848-83a0-4ba1-bf2a-6ea8aa9e2e70,2/12/2019 8:00:00 AM,BetulaPapyrifera,,12,35,Good,NaturalArea,,Snow,3,10,BranchFailure,,,"DidNotBreakatAttachment,BranchAngledUp",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.287723283158,47.4977809604713
313,85d96d8a-7bf6-436b-ad2f-81b8c5b45427,2/4/2019 8:00:00 AM,PseudotsugaMenziesii,,14,50,Good,,,Snow,10,30,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.290390028735,47.3920987958401
314,0e7e7356-c310-4451-99c0-b120a235f607,2/12/2019 8:00:00 AM,ThujaPlicata,,18,60,Good,NaturalArea,,Snow,3,15,BranchFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.305502780699,47.6712863279699
315,c581047d-a4d5-4a65-a44e-2cfab247537a,2/19/2019 8:00:00 AM,PinusContorta,,16,50,Good,,,Snow,8,25,StemFailure,,DidNotBreakatAttachment,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.298643733961,47.6848990221323
316,8bb86438-cd99-4c1e-8e65-66423e3017e1,2/12/2019 8:00:00 AM,SalixLasiandra,,12,30,Fair,,,Snow,7,15,StemFailure,,"DidNotBreakatAttachment,UncorrectedTreeLean",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.291044081845,47.5865391124312
317,6bd91526-574e-4526-9075-9ceb8f7ec78c,2/12/2019 8:00:00 AM,PinusMonticola,,24,80,Fair,,,Snow,9,30,StemFailure,,"CodominantAttachement,DidNotBreakatAttachment",,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.314852546159,47.6320615750238
318,46acd118-93a8-45e5-84c7-8bb175cfcb39,2/25/2019 8:00:00 AM,PrunusLaurocerasus,,8,30,Good,,,Snow,8,,StemFailure,,,,,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.307980313168,47.6349370395992
319,3d3a9621-3e33-4687-a47a-813c7a040513,2/12/2019 8:00:00 AM,PinusContorta,,8,30,Good,,,Snow,4,20,BranchFailure,,,"DidNotBreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.336780650379,47.658415902717
320,d764799e-0702-48a0-9419-68430d805d7a,2/12/2019 8:00:00 AM,PrunusCerasifera,,6,25,Good,,,Snow,4,15,BranchFailure,,,"DidNotBreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.307391187065,47.6349653106788
321,64fd4b39-0fa4-438b-8504-fe01f39b9d17,2/12/2019 8:00:00 AM,SalixLasiandra,,12,35,Good,,,Snow,4,15,BranchFailure,,,"DidNotBreakatAttachment,BranchHorizontal",,,,8/5/2023 12:38:35 AM,jpywell,8/5/2023 12:38:35 AM,jpywell,,-122.345747003957,47.6745667810173
